ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days in Subscription,Longterm(1) Short Term(0),Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Auto Renew On (1) Off (0),Country,User Type,Lead Platform,Email Subscriber,Subscriber(1) not (0),Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,Open Rate,Click Through Rate
772,DEU,Limited,INITIAL_PURCHASE,Web,49,USD,12/19/2019,6/22/2020,186.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,5,2,0,1,0,20%,0%
773,ESP,Limited,INITIAL_PURCHASE,Web,41.11,USD,8/16/2019,2/22/2020,190.00,1.00,No,Yes,8/16/2019,8/19/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,52,8,0,4,0,8%,0%
775,HIN,Limited,INITIAL_PURCHASE,Web,39,USD,1/9/2020,4/9/2020,91.00,0.00,No,Yes,9/24/2018,9/27/2018,Off,0,US/Canada,Consumer,App,Yes,1,Yes,41,39,5,16,2,39%,5%
779,ALL,Limited,RENEWAL,Web,179,USD,4/5/2019,4/5/2021,731.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,7,0,0,0,0,0%, 
780,DEU,Limited,RENEWAL,Web,79,USD,7/28/2019,4/30/2020,277.00,1.00,No,Yes,7/28/2019,7/31/2019,On,1,US/Canada,Consumer,App,No,0,Yes,3,2,0,1,0,33%,0%
784,ENG,Limited,INITIAL_PURCHASE,Web,41.57,USD,8/13/2019,2/16/2020,187.00,1.00,No,Yes,8/13/2019,8/16/2019,Off,0,US/Canada,Consumer,App,Yes,1,Yes,48,0,0,0,0,0%, 
786,ESP,Limited,INITIAL_PURCHASE,Web,70.06,USD,8/16/2019,2/16/2020,184.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,15,0,0,0,0,0%, 
787,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/19/2019,4/19/2020,183.00,0.00,Yes,No,NULL,NULL,On,1,Other,Consumer,Web,Yes,1,Yes,1,0,0,0,0,0%, 
789,FRA,Limited,RENEWAL,Web,119,USD,8/11/2019,9/8/2020,394.00,1.00,No,No,NULL,NULL,On,1,Other,Consumer,Web,No,0,Yes,1,0,0,0,0,0%, 
799,ESP,Limited,INITIAL_PURCHASE,Web,32.37,USD,9/4/2019,3/8/2020,186.00,1.00,No,Yes,9/4/2019,9/7/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,18,0,0,0,0,0%, 
803,POL,Limited,INITIAL_PURCHASE,Web,66.6,USD,12/18/2018,1/25/2020,403.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,103,0,0,0,0,0%, 
808,ESP,Limited,RENEWAL,Web,79,USD,1/25/2019,10/25/2019,273.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,196,27,0,21,0,11%,0%
832,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,1/22/2020,4/26/2020,95.00,0.00,No,Yes,1/22/2020,1/25/2020,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,39,33,18,6,3,15%,9%
834,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/12/2020,6/1/2020,110.00,0.00,No,Yes,2/12/2020,2/15/2020,Off,0,Other,Consumer,Web,No,0,Yes,25,9,3,4,1,16%,11%
835,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,7/2/2019,10/5/2019,95.00,0.00,No,Yes,7/2/2019,7/5/2019,Off,0,US/Canada,Consumer,Web,No,0,Yes,31,12,1,9,1,29%,8%
836,ESP,Limited,RENEWAL,Web,79,USD,6/8/2019,12/8/2019,183.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,108,0,0,0,0,0%, 
838,GRK,Limited,RENEWAL,Web,119,USD,7/24/2019,7/24/2020,366.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,5,4,4,1,1,20%,25%
851,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/29/2020,5/1/2020,93.00,0.00,No,Yes,1/29/2020,2/1/2020,On,1,Other,Consumer,Web,No,0,Yes,1,1,0,1,0,100%,0%
856,ENG,Limited,RENEWAL,Web,79,USD,4/8/2019,1/8/2020,275.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,130,0,0,0,0,0%, 
859,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,12/20/2019,6/20/2020,183.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,3,0,2,0,50%,0%
873,FRA,Limited,INITIAL_PURCHASE,Web,50.97,USD,8/10/2019,2/13/2020,187.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,No,0,Yes,13,13,0,2,0,15%,0%
874,ESP,Limited,RENEWAL,Web,35.97,USD,6/15/2019,6/18/2020,369.00,1.00,No,Yes,6/15/2019,6/18/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
892,ENG,Limited,INITIAL_PURCHASE,Web,143.76,USD,3/15/2019,4/1/2022,1113.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,18,14,0,6,0,33%,0%
893,ARA,Limited,RENEWAL,Web,35.97,USD,10/5/2019,7/8/2020,277.00,1.00,No,Yes,10/5/2019,10/8/2019,On,1,Other,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
894,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,7/30/2019,1/30/2020,184.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,69,3,0,2,0,3%,0%
909,ESP,Limited,INITIAL_PURCHASE,Web,41.44,USD,8/16/2019,11/19/2019,95.00,0.00,No,Yes,8/16/2019,8/19/2019,Off,0,US/Canada,Consumer,Web,No,0,Yes,4,1,1,1,1,25%,100%
918,ESP,Limited,INITIAL_PURCHASE,Web,109,USD,1/20/2020,7/20/2020,182.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Other,Web,Yes,1,Yes,1,0,0,0,0,0%, 
930,FRA,Limited,INITIAL_PURCHASE,Web,32.37,USD,3/6/2020,6/6/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,16,9,8,2,1,13%,11%
938,DEU,Limited,INITIAL_PURCHASE,Web,38.49,USD,3/28/2020,7/5/2020,99.00,0.00,No,Yes,3/28/2020,4/4/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,109,56,18,23,1,21%,2%
940,LAT,Limited,INITIAL_PURCHASE,Web,119.88,USD,9/21/2019,9/21/2020,366.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,5,1,0,1,0,20%,0%
953,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/4/2019,12/7/2019,94.00,0.00,No,Yes,9/4/2019,9/7/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,172,1,0,1,0,1%,0%
960,ENG,Limited,RENEWAL,Web,119,USD,6/25/2019,7/9/2020,380.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
964,FRA,Limited,RENEWAL,Web,119,USD,1/28/2019,1/28/2020,365.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,143,32,4,18,2,13%,6%
970,ITA,Limited,RENEWAL,Web,35.97,USD,7/3/2019,7/10/2020,373.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,1,0,1,0,33%,0%
971,ESP,Limited,RENEWAL,Web,19.99,USD,12/10/2019,5/18/2020,160.00,0.00,No,Yes,12/10/2019,12/13/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,19,18,0,2,0,11%,0%
977,KOR,Limited,INITIAL_PURCHASE,Web,38.27,USD,1/29/2020,5/3/2020,95.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,17,2,0,2,0,12%,0%
986,CHI,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/18/2019,4/21/2020,186.00,1.00,No,Yes,10/18/2019,10/21/2019,Off,0,Other,Consumer,Web,Yes,1,Yes,6,6,0,1,0,17%,0%
994,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/17/2019,3/17/2020,182.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,27,6,1,3,1,11%,17%
998,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/5/2019,11/8/2019,95.00,0.00,No,Yes,8/5/2019,8/8/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,76,0,0,0,0,0%, 
1002,NED,Limited,INITIAL_PURCHASE,Web,82.72,USD,1/17/2020,4/21/2020,95.00,0.00,No,Yes,1/17/2020,1/20/2020,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,10,4,0,3,0,30%,0%
1005,RUS,Limited,INITIAL_PURCHASE,Web,37.77,USD,2/25/2020,5/28/2020,93.00,0.00,No,Yes,2/25/2020,2/28/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,21,2,0,1,0,5%,0%
1009,ALL,Limited,INITIAL_PURCHASE,Web,91.88,USD,4/22/2019,12/22/2020,610.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,2,1,0,1,0,50%,0%
1010,ESC,Limited,RENEWAL,Web,79,USD,4/17/2019,11/13/2020,576.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,1,1,0,1,0,100%,0%
1028,ESP,Limited,INITIAL_PURCHASE,Web,119.88,USD,8/4/2019,9/11/2019,38.00,0.00,No,No,NULL,NULL,Off,0,Other,Consumer,Web,No,0,Yes,2,2,0,1,0,50%,0%
1030,DEU,Limited,INITIAL_PURCHASE,Web,38.13,USD,8/20/2019,5/28/2020,282.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,5,5,0,4,0,80%,0%
1034,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/13/2019,11/16/2019,95.00,0.00,No,Yes,8/13/2019,8/16/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,183,16,2,15,1,8%,6%
1038,FRA,Limited,INITIAL_PURCHASE,Web,19.99,USD,12/31/2019,2/6/2020,37.00,0.00,No,Yes,12/31/2019,1/3/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,161,68,36,28,10,17%,15%
1043,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/29/2019,3/2/2020,94.00,0.00,No,Yes,11/29/2019,12/2/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,44,4,0,3,0,7%,0%
1052,ESC,Limited,INITIAL_PURCHASE,Web,143.76,USD,7/25/2019,7/25/2021,731.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
1055,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/11/2020,5/14/2020,93.00,0.00,No,No,NULL,NULL,Off,0,Other,Consumer,Web,Yes,1,Yes,1,1,0,1,0,100%,0%
1066,NED,Limited,RENEWAL,Web,35.97,USD,4/3/2019,7/3/2020,457.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,No,0,Yes,3,2,0,1,0,33%,0%
1068,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,3/23/2020,3/23/2022,730.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,93,64,3,30,1,32%,2%
1076,CHI,Limited,RENEWAL,Web,79,USD,3/19/2019,9/19/2019,184.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,184,11,0,11,0,6%,0%
1077,POR,Limited,RENEWAL,Web,79,USD,11/4/2019,5/7/2020,185.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,No,0,Yes,2,0,0,0,0,0%, 
1082,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/1/2019,12/1/2019,91.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,141,3,1,3,1,2%,33%
1090,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/5/2020,6/9/2020,96.00,0.00,No,Yes,3/5/2020,3/8/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,11,8,0,4,0,36%,0%
1099,ENG,Limited,RENEWAL,Web,79,USD,6/11/2019,12/11/2019,183.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,88,14,0,12,0,14%,0%
1121,DEU,Limited,RENEWAL,Web,35.97,USD,1/3/2019,6/10/2020,524.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,10,10,0,2,0,20%,0%
1131,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,2/20/2020,2/20/2021,366.00,1.00,No,Yes,2/12/2020,2/15/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,14,2,1,2,1,14%,50%
1139,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,7/29/2019,11/1/2019,95.00,0.00,No,Yes,7/29/2019,8/1/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,176,13,0,13,0,7%,0%
1144,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/8/2019,5/8/2020,182.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,4,0,0,0,0,0%, 
1152,ESP,Limited,RENEWAL,Web,35.97,USD,10/12/2018,7/12/2020,639.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,53,53,0,2,0,4%,0%
1160,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/20/2019,4/20/2020,183.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
1161,ESP,Limited,RENEWAL,Web,79,USD,7/28/2019,4/30/2020,277.00,1.00,No,Yes,7/28/2019,7/31/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,10,10,4,3,1,30%,10%
1164,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/1/2019,11/1/2019,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,67,0,0,0,0,0%, 
1168,TGL,Limited,INITIAL_PURCHASE,Web,95.88,USD,11/28/2019,11/28/2020,366.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,No,0,Yes,24,22,3,10,1,42%,5%
1171,FRA,Limited,INITIAL_PURCHASE,Web,119,USD,11/9/2019,5/12/2020,185.00,0.00,No,Yes,11/9/2019,11/12/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
1187,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/20/2020,6/23/2020,95.00,0.00,No,Yes,3/20/2020,3/23/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,22,19,0,5,0,23%,0%
1190,GLE,Limited,RENEWAL,Web,79,USD,8/13/2019,5/16/2020,277.00,1.00,No,Yes,8/13/2019,8/16/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,11,8,0,2,0,18%,0%
1194,ENG,Limited,RENEWAL,Web,35.97,USD,10/22/2019,7/23/2020,275.00,1.00,Yes,No,NULL,NULL,On,1,Other,Consumer,App,No,0,Yes,3,3,0,1,0,33%,0%
1198,RUS,Limited,RENEWAL,Web,35.97,USD,12/17/2019,6/17/2020,183.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,33,31,5,3,1,9%,3%
1214,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/5/2020,5/5/2020,90.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,No,0,Yes,47,29,21,6,3,13%,10%
1244,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/5/2019,6/16/2020,224.00,1.00,No,Yes,3/16/2020,3/19/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,24,17,1,7,1,29%,6%
1249,ESP,Limited,INITIAL_PURCHASE,Web,38.98,USD,1/31/2020,4/30/2020,90.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,82,1,1,1,1,1%,100%
1256,GLE,Limited,INITIAL_PURCHASE,Web,39,USD,12/31/2019,3/31/2020,91.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
1265,FRA,Limited,RENEWAL,Web,35.97,USD,6/18/2019,6/27/2020,375.00,1.00,No,Yes,6/18/2019,6/21/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,5,3,1,2,1,40%,33%
1274,FRA,Limited,INITIAL_PURCHASE,Web,38.13,USD,3/19/2020,6/22/2020,95.00,0.00,No,Yes,3/19/2020,3/22/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,12,8,0,3,0,25%,0%
1281,FRA,Limited,RENEWAL,Web,35.97,USD,9/1/2019,6/10/2020,283.00,1.00,No,Yes,9/9/2019,9/12/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
1306,ESP,Limited,INITIAL_PURCHASE,Web,32.37,USD,2/27/2020,5/27/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,3,0,2,0,25%,0%
1322,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,10/28/2019,1/28/2020,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,52,7,0,4,0,8%,0%
1337,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/27/2019,5/30/2020,277.00,1.00,No,Yes,8/27/2019,8/30/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
1338,FRA,Limited,INITIAL_PURCHASE,Web,38.85,USD,3/18/2020,6/18/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,7,0,0,0,0,0%, 
1340,ESP,Limited,RENEWAL,Web,79,USD,8/13/2019,5/16/2020,277.00,1.00,No,Yes,8/13/2019,8/16/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,7,6,0,2,0,29%,0%
1342,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/13/2019,2/13/2020,92.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,3,2,2,1,1,33%,50%
1345,ITA,Limited,RENEWAL,Web,79,USD,7/3/2019,1/7/2020,188.00,1.00,No,No,NULL,NULL,Off,0,Other,Consumer,Web,No,0,Yes,107,98,4,83,2,78%,2%
1350,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/19/2020,6/23/2020,96.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,No,0,Yes,4,4,3,2,1,50%,25%
1363,ESP,Limited,RENEWAL,Web,119,USD,2/7/2019,8/7/2020,547.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
1365,POR,Limited,INITIAL_PURCHASE,Web,39,USD,7/13/2019,10/16/2019,95.00,0.00,No,Yes,7/13/2019,7/16/2019,Off,0,Other,Consumer,Web,Yes,1,Yes,45,0,0,0,0,0%, 
1367,FRA,Limited,RENEWAL,Web,79,USD,7/28/2019,4/30/2020,277.00,1.00,No,Yes,7/28/2019,7/31/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,7,5,0,2,0,29%,0%
1370,ESP,Limited,RENEWAL,Web,35.97,USD,3/27/2019,6/27/2020,458.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,11,10,0,2,0,18%,0%
1371,KOR,Limited,INITIAL_PURCHASE,Web,37.66,USD,12/17/2019,3/17/2020,91.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,21,9,4,5,2,24%,22%
1383,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,3/16/2020,3/16/2022,730.00,1.00,No,Yes,3/16/2020,3/19/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,7,0,0,0,0,0%, 
1391,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,2/2/2020,5/2/2020,90.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Other,App,Yes,1,Yes,10,0,0,0,0,0%, 
1407,ESP,Limited,RENEWAL,Web,79,USD,5/3/2019,4/14/2020,347.00,1.00,No,Yes,5/3/2019,5/6/2019,Off,0,US/Canada,Consumer,App,Yes,1,Yes,8,0,0,0,0,0%, 
1409,DEU,Limited,INITIAL_PURCHASE,Web,70.56,USD,10/30/2019,10/30/2020,366.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,5,3,0,1,0,20%,0%
1424,TGL,Limited,INITIAL_PURCHASE,Web,124.5,USD,8/3/2019,8/3/2021,731.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,2,0,0,0,0,0%, 
1432,ESP,Limited,RENEWAL,Web,35.97,USD,2/26/2019,7/16/2020,506.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,21,0,0,0,0,0%, 
1438,FRA,Limited,INITIAL_PURCHASE,Web,38.34,USD,7/6/2019,10/6/2019,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,237,97,2,52,1,22%,1%
1440,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/28/2020,6/5/2020,98.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,13,0,0,0,0,0%, 
1446,FRA,Limited,RENEWAL,Web,79,USD,6/12/2019,3/15/2020,277.00,1.00,No,Yes,6/12/2019,6/15/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,7,0,0,0,0,0%, 
1452,ENG,Limited,RENEWAL,Web,79,USD,3/8/2019,3/8/2020,366.00,1.00,Yes,No,NULL,NULL,Off,0,Other,Consumer,App,Yes,1,Yes,16,0,0,0,0,0%, 
1456,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/27/2020,6/27/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Consumer,Web,No,0,Yes,5,5,0,1,0,20%,0%
1461,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/25/2019,12/28/2019,94.00,0.00,No,Yes,9/25/2019,9/28/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,142,2,0,2,0,1%,0%
1466,KOR,Limited,RENEWAL,Web,35.97,USD,12/2/2019,6/2/2020,183.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,60,58,26,10,3,17%,5%
1469,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/14/2019,5/21/2020,189.00,1.00,No,Yes,11/14/2019,11/17/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
1475,ITA,Limited,INITIAL_PURCHASE,Web,42.46,USD,12/28/2019,3/28/2020,91.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,9,2,0,1,0,11%,0%
1477,ESP,Limited,RENEWAL,Web,79,USD,6/10/2019,12/10/2019,183.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
1481,TGL,Limited,RENEWAL,Web,19.99,USD,9/28/2019,12/28/2019,91.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,160,7,2,5,1,3%,14%
1489,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,3/26/2020,3/26/2022,730.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,7,0,0,0,0,0%, 
1492,JPN,Limited,RENEWAL,Web,35.97,USD,12/8/2019,6/8/2020,183.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,7,3,0,1,0,14%,0%
1504,RUS,Limited,RENEWAL,Web,79,USD,6/3/2019,12/6/2019,186.00,1.00,No,Yes,6/3/2019,6/6/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,16,0,0,0,0,0%, 
1507,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/20/2020,6/28/2020,100.00,0.00,No,Yes,3/20/2020,3/27/2020,On,1,Other,Consumer,Web,No,0,Yes,1,1,1,1,1,100%,100%
1519,ESP,Limited,RENEWAL,Web,35.97,USD,8/22/2019,5/29/2020,281.00,1.00,No,Yes,8/22/2019,8/25/2019,Off,0,US/Canada,Consumer,Web,No,0,Yes,14,14,0,3,0,21%,0%
1524,TGL,Limited,INITIAL_PURCHASE,Web,84.53,USD,11/30/2019,2/29/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,14,5,0,2,0,14%,0%
1537,ESP,Limited,INITIAL_PURCHASE,Web,69,USD,1/9/2020,7/9/2020,182.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Other,Web,Yes,1,Yes,1,1,1,1,1,100%,100%
1540,RUS,Limited,RENEWAL,Web,35.97,USD,2/5/2019,5/22/2020,472.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,No,0,Yes,2,0,0,0,0,0%, 
1549,ESP,Limited,INITIAL_PURCHASE,Web,42.12,USD,12/31/2019,3/31/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,131,8,0,3,0,2%,0%
1550,RUS,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/29/2019,1/5/2020,98.00,0.00,No,Yes,10/1/2019,10/4/2019,Off,0,US/Canada,Consumer,Web,No,0,Yes,103,1,0,1,0,1%,0%
1558,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,1/9/2020,4/9/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,23,4,2,2,1,9%,25%
1570,GLE,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/12/2019,2/12/2020,184.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,69,3,0,2,0,3%,0%
1583,HIN,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/24/2019,12/28/2019,95.00,0.00,No,Yes,9/24/2019,9/27/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,152,15,0,15,0,10%,0%
1587,ESC,Limited,INITIAL_PURCHASE,Web,39,USD,1/11/2020,4/11/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Europe,Consumer,Web,No,0,Yes,4,2,2,1,1,25%,50%
1588,KOR,Limited,RENEWAL,Web,79,USD,8/10/2019,5/10/2020,274.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,1,0,1,0,33%,0%
